Format Version,1.23,Take Name,calib_desktop_019,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-07-28 08.09.58.913 PM,Capture Start Frame,237420,Total Frames in Take,30,Total Exported Frames,30,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,"Kinect_cam2:Marker1","Kinect_cam2:Marker1","Kinect_cam2:Marker1","Kinect_cam2:Marker1","Kinect_cam2:Marker2","Kinect_cam2:Marker2","Kinect_cam2:Marker2","Kinect_cam2:Marker2","Kinect_cam2:Marker3","Kinect_cam2:Marker3","Kinect_cam2:Marker3","Kinect_cam2:Marker3","Kinect_cam2:Marker4","Kinect_cam2:Marker4","Kinect_cam2:Marker4","Kinect_cam2:Marker4",Kinect_cam2:Marker1,Kinect_cam2:Marker1,Kinect_cam2:Marker1,Kinect_cam2:Marker2,Kinect_cam2:Marker2,Kinect_cam2:Marker2,Kinect_cam2:Marker3,Kinect_cam2:Marker3,Kinect_cam2:Marker3,Kinect_cam2:Marker4,Kinect_cam2:Marker4,Kinect_cam2:Marker4,Unlabeled 1097,Unlabeled 1097,Unlabeled 1097
,ID,"68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","DAA70","DAA70","DAA70","DA9E0","DA9E0","DA9E0","DAA00","DAA00","DAA00","DA9B0","DA9B0","DA9B0","DAB90","DAB90","DAB90"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.047774,0.400701,-0.032648,-0.914380,-0.399846,0.575043,0.298070,0.000089,-0.377078,0.547877,0.303047,0.967739,-0.405356,0.605898,0.336277,0.980635,-0.380613,0.538469,0.256493,0.970440,-0.436157,0.607982,0.296307,0.988902,-0.377066,0.547953,0.302943,-0.405381,0.605824,0.336276,-0.380641,0.538450,0.256606,-0.436116,0.607998,0.296298,-0.489041,0.447799,0.608265
1,0.008333,-0.047744,0.400770,-0.032641,-0.914352,-0.399840,0.575051,0.298063,0.000081,-0.377075,0.547884,0.303044,0.968060,-0.405354,0.605907,0.336268,0.979421,-0.380603,0.538474,0.256490,0.970183,-0.436149,0.607992,0.296293,0.989352,-0.377055,0.547961,0.302944,-0.405373,0.605827,0.336274,-0.380634,0.538455,0.256604,-0.436118,0.608014,0.296274,-0.488892,0.447656,0.608410
2,0.016667,-0.047632,0.401210,-0.032247,-0.914178,-0.399845,0.575034,0.298089,0.000065,-0.377107,0.547847,0.303087,0.968060,-0.405368,0.605889,0.336294,0.979421,-0.380600,0.538447,0.256528,0.970183,-0.436125,0.608005,0.296292,0.989352,-0.377099,0.547885,0.303038,-0.405365,0.605830,0.336279,-0.380623,0.538459,0.256609,-0.436113,0.608014,0.296276,-0.489028,0.447797,0.608276
3,0.025000,-0.047740,0.400794,-0.032620,-0.914342,-0.399834,0.575048,0.298071,0.000081,-0.377070,0.547880,0.303053,0.967867,-0.405349,0.605904,0.336276,0.979623,-0.380596,0.538471,0.256499,0.970068,-0.436141,0.607990,0.296300,0.989474,-0.377051,0.547956,0.302952,-0.405368,0.605825,0.336282,-0.380626,0.538451,0.256613,-0.436111,0.608012,0.296281,-0.489033,0.447797,0.608273
4,0.033333,-0.047839,0.400526,-0.032693,-0.914451,-0.399833,0.575042,0.298095,0.000095,-0.377059,0.547878,0.303061,0.967867,-0.405332,0.605893,0.336306,0.979623,-0.380610,0.538473,0.256508,0.970068,-0.436149,0.607975,0.296348,0.989474,-0.377053,0.547953,0.302955,-0.405368,0.605824,0.336287,-0.380628,0.538448,0.256619,-0.436101,0.607994,0.296362,-0.489039,0.447797,0.608267
5,0.041667,-0.047831,0.400555,-0.032661,-0.914440,-0.399833,0.575049,0.298105,0.000099,-0.377061,0.547884,0.303072,0.966485,-0.405333,0.605900,0.336316,0.980024,-0.380610,0.538480,0.256518,0.972352,-0.436147,0.607985,0.296356,0.986877,-0.377069,0.547971,0.302970,-0.405361,0.605828,0.336297,-0.380623,0.538453,0.256625,-0.436097,0.607998,0.296370,-0.488910,0.447654,0.608403
