Format Version,1.23,Take Name,calib_desktop_017,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-07-28 08.06.58.772 PM,Capture Start Frame,215803,Total Frames in Take,35,Total Exported Frames,35,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,"Kinect_cam2:Marker1","Kinect_cam2:Marker1","Kinect_cam2:Marker1","Kinect_cam2:Marker1","Kinect_cam2:Marker2","Kinect_cam2:Marker2","Kinect_cam2:Marker2","Kinect_cam2:Marker2","Kinect_cam2:Marker3","Kinect_cam2:Marker3","Kinect_cam2:Marker3","Kinect_cam2:Marker3","Kinect_cam2:Marker4","Kinect_cam2:Marker4","Kinect_cam2:Marker4","Kinect_cam2:Marker4",Kinect_cam2:Marker1,Kinect_cam2:Marker1,Kinect_cam2:Marker1,Kinect_cam2:Marker2,Kinect_cam2:Marker2,Kinect_cam2:Marker2,Kinect_cam2:Marker3,Kinect_cam2:Marker3,Kinect_cam2:Marker3,Kinect_cam2:Marker4,Kinect_cam2:Marker4,Kinect_cam2:Marker4,Unlabeled 1086,Unlabeled 1086,Unlabeled 1086
,ID,"68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","D67E0","D67E0","D67E0","D5D00","D5D00","D5D00","D74D0","D74D0","D74D0","D63B0","D63B0","D63B0","D78C0","D78C0","D78C0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.129076,0.735481,-0.061469,0.662290,0.507442,0.566191,0.142591,0.000380,0.488197,0.543126,0.123129,0.805093,0.539483,0.594194,0.117465,0.875504,0.461689,0.535018,0.161858,0.885033,0.540172,0.592515,0.167936,0.859243,0.487451,0.543254,0.122941,0.539803,0.593848,0.117626,0.462007,0.534693,0.161786,0.540281,0.593059,0.168035,-0.954345,-0.402466,0.391006
1,0.008333,0.129068,0.735479,-0.061507,0.662290,0.507450,0.566200,0.142587,0.000386,0.488204,0.543134,0.123126,0.804280,0.539492,0.594199,0.117458,0.875162,0.461697,0.535030,0.161856,0.885055,0.540182,0.592524,0.167929,0.856553,0.487455,0.543260,0.122938,0.539813,0.593854,0.117621,0.462006,0.534698,0.161781,0.540302,0.593076,0.168028,-0.954620,-0.402093,0.390718
2,0.016667,0.129366,0.735683,-0.061513,0.662005,0.507442,0.566234,0.142615,0.000376,0.488173,0.543186,0.123156,0.804280,0.539479,0.594232,0.117479,0.875162,0.461687,0.535075,0.161899,0.885055,0.540201,0.592532,0.167949,0.856553,0.487426,0.543374,0.123037,0.539807,0.593859,0.117627,0.462002,0.534707,0.161786,0.540305,0.593085,0.168033,-0.954594,-0.402074,0.390711
3,0.025000,0.129346,0.735709,-0.061471,0.661984,0.507432,0.566236,0.142624,0.000372,0.488164,0.543187,0.123165,0.804264,0.539465,0.594237,0.117487,0.869596,0.461682,0.535071,0.161909,0.875144,0.540191,0.592535,0.167957,0.859012,0.487415,0.543378,0.123044,0.539799,0.593864,0.117632,0.462002,0.534704,0.161799,0.540286,0.593085,0.168042,-0.954388,-0.402496,0.391040
4,0.033333,0.129070,0.735530,-0.061420,0.662242,0.507429,0.566197,0.142606,0.000379,0.488183,0.543132,0.123145,0.804264,0.539464,0.594204,0.117478,0.869596,0.461681,0.535019,0.161876,0.875144,0.540160,0.592521,0.167949,0.859012,0.487435,0.543261,0.122947,0.539785,0.593853,0.117643,0.462005,0.534696,0.161810,0.540265,0.593066,0.168048,-0.954689,-0.402105,0.390751
5,0.041667,0.129096,0.735528,-0.061473,0.662234,0.507432,0.566194,0.142594,0.000378,0.488183,0.543130,0.123134,0.805068,0.539470,0.594196,0.117464,0.874678,0.461681,0.535021,0.161866,0.885499,0.540166,0.592515,0.167935,0.859348,0.487440,0.543259,0.122935,0.539788,0.593846,0.117632,0.461999,0.534698,0.161802,0.540273,0.593059,0.168031,-0.954363,-0.402478,0.391012
