Format Version,1.23,Take Name,calib_desktop_023,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-07-28 08.14.14.561 PM,Capture Start Frame,268097,Total Frames in Take,60,Total Exported Frames,60,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,"Kinect_cam2:Marker1","Kinect_cam2:Marker1","Kinect_cam2:Marker1","Kinect_cam2:Marker1","Kinect_cam2:Marker2","Kinect_cam2:Marker2","Kinect_cam2:Marker2","Kinect_cam2:Marker2","Kinect_cam2:Marker3","Kinect_cam2:Marker3","Kinect_cam2:Marker3","Kinect_cam2:Marker3","Kinect_cam2:Marker4","Kinect_cam2:Marker4","Kinect_cam2:Marker4","Kinect_cam2:Marker4",Kinect_cam2:Marker1,Kinect_cam2:Marker1,Kinect_cam2:Marker1,Kinect_cam2:Marker2,Kinect_cam2:Marker2,Kinect_cam2:Marker2,Kinect_cam2:Marker3,Kinect_cam2:Marker3,Kinect_cam2:Marker3,Kinect_cam2:Marker4,Kinect_cam2:Marker4,Kinect_cam2:Marker4
,ID,"68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","DEC60","DEC60","DEC60","DEB90","DEB90","DEB90","DEE90","DEE90","DEE90","DED80","DED80","DED80"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.017336,-0.329827,0.099056,0.938670,-0.382826,0.522128,0.211435,0.000185,-0.357343,0.497785,0.217697,0.987760,-0.385933,0.559059,0.244125,0.974607,-0.366113,0.479812,0.174472,0.947736,-0.421762,0.551891,0.209261,0.965221,-0.357379,0.497812,0.217677,-0.385867,0.558985,0.244101,-0.366186,0.479967,0.174592,-0.421719,0.551783,0.209184
1,0.008333,-0.017301,-0.329824,0.099077,0.938670,-0.382810,0.522137,0.211437,0.000186,-0.357326,0.497795,0.217696,0.987760,-0.385919,0.559065,0.244128,0.974607,-0.366095,0.479823,0.174471,0.947736,-0.421748,0.551897,0.209264,0.965221,-0.357363,0.497823,0.217679,-0.385852,0.558991,0.244104,-0.366169,0.479979,0.174590,-0.421705,0.551787,0.209187
2,0.016667,-0.017307,-0.329523,0.099490,0.938731,-0.382777,0.522167,0.211442,0.000187,-0.357271,0.497846,0.217694,0.985048,-0.385893,0.559104,0.244123,0.970148,-0.366053,0.479853,0.174481,0.947816,-0.421738,0.551897,0.209283,0.964092,-0.357280,0.497904,0.217686,-0.385834,0.559001,0.244107,-0.366151,0.479996,0.174597,-0.421689,0.551798,0.209191
3,0.025000,-0.017569,-0.329160,0.099548,0.938848,-0.382763,0.522184,0.211445,0.000188,-0.357254,0.497865,0.217694,0.986897,-0.385852,0.559141,0.244106,0.971819,-0.366069,0.479847,0.174497,0.949616,-0.421723,0.551917,0.209296,0.960357,-0.357287,0.497906,0.217691,-0.385766,0.559068,0.244105,-0.366152,0.479997,0.174602,-0.421693,0.551798,0.209195
4,0.033333,-0.017285,-0.330093,0.099190,0.938563,-0.382783,0.522140,0.211448,0.000169,-0.357296,0.497804,0.217721,0.986897,-0.385919,0.559067,0.244137,0.971819,-0.366036,0.479831,0.174491,0.949616,-0.421727,0.551890,0.209253,0.960357,-0.357361,0.497831,0.217682,-0.385848,0.559001,0.244113,-0.366069,0.479958,0.174608,-0.421700,0.551802,0.209200
5,0.041667,-0.017312,-0.329780,0.099073,0.938685,-0.382808,0.522147,0.211445,0.000185,-0.357324,0.497805,0.217703,0.979855,-0.385913,0.559076,0.244135,0.974997,-0.366097,0.479832,0.174479,0.956149,-0.421745,0.551907,0.209275,0.973371,-0.357361,0.497832,0.217683,-0.385847,0.559004,0.244111,-0.366169,0.479987,0.174598,-0.421701,0.551798,0.209199
