Format Version,1.23,Take Name,calib_desktop_013,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-07-28 08.04.09.876 PM,Capture Start Frame,195536,Total Frames in Take,29,Total Exported Frames,29,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,0.064310,0.983783,-0.154386,0.064815,0.042210,0.345940,-0.413177,0.000118,0.018698,0.323791,-0.397759,0.966168,0.025322,0.372057,-0.451581,0.984148,0.050213,0.317339,-0.362638,0.975244,0.074578,0.370674,-0.440511,0.959090,0.018649,0.323889,-0.397829,0.025304,0.372027,-0.451636,0.050327,0.317331,-0.362650,0.074531,0.370615,-0.440373,,,,,,
7,0.058333,0.064157,0.983795,-0.154344,0.064876,0.042217,0.345942,-0.413177,0.000125,0.018711,0.323784,-0.397761,0.966432,0.025323,0.372055,-0.451579,0.984311,0.050226,0.317340,-0.362639,0.975355,0.074579,0.370688,-0.440506,0.958903,0.018694,0.323890,-0.397842,0.025297,0.372029,-0.451630,0.050323,0.317331,-0.362646,0.074525,0.370617,-0.440368,,,,,,
8,0.066667,0.064286,0.983789,-0.154357,0.064811,0.042203,0.345930,-0.413171,0.000120,0.018692,0.323778,-0.397754,0.966432,0.025312,0.372047,-0.451573,0.984311,0.050208,0.317326,-0.362634,0.975355,0.074569,0.370666,-0.440504,0.958903,0.018643,0.323878,-0.397829,0.025295,0.372014,-0.451622,0.050321,0.317320,-0.362647,0.074521,0.370606,-0.440366,,,,0.019302,0.005640,-0.192476
9,0.075000,0.064115,0.983801,-0.154321,0.064888,0.042214,0.345925,-0.413177,0.000127,0.018710,0.323765,-0.397762,0.965101,0.025318,0.372038,-0.451579,0.985145,0.050224,0.317323,-0.362640,0.975350,0.074574,0.370675,-0.440505,0.959245,0.018691,0.323873,-0.397848,0.025291,0.372008,-0.451622,0.050322,0.317315,-0.362648,0.074521,0.370605,-0.440367,0.020885,0.282641,-0.384048,0.019298,0.005496,-0.192395
10,0.083333,0.064528,0.983770,-0.154476,0.064582,0.042240,0.345940,-0.413206,0.000101,0.018722,0.323804,-0.397776,0.965101,0.025349,0.372060,-0.451606,0.985145,0.050248,0.317341,-0.362667,0.975350,0.074609,0.370653,-0.440556,0.959245,0.018689,0.323885,-0.397854,0.025297,0.372026,-0.451626,0.050323,0.317327,-0.362651,0.074619,0.370620,-0.440473,,,,,,
11,0.091667,0.064159,0.983801,-0.154319,0.064850,0.042219,0.345948,-0.413180,0.000128,0.018713,0.323789,-0.397765,0.965098,0.025323,0.372063,-0.451581,0.984701,0.050229,0.317344,-0.362644,0.974842,0.074580,0.370695,-0.440510,0.958419,0.018694,0.323898,-0.397851,0.025296,0.372035,-0.451628,0.050330,0.317336,-0.362651,0.074526,0.370622,-0.440370,,,,0.018894,0.005866,-0.192713
12,0.100000,0.064591,0.983772,-0.154459,0.064522,0.042239,0.345946,-0.413218,0.000091,0.018720,0.323813,-0.397786,0.965098,0.025349,0.372071,-0.451614,0.984701,0.050248,0.317344,-0.362681,0.974842,0.074609,0.370657,-0.440569,0.958419,0.018694,0.323894,-0.397843,0.025300,0.372027,-0.451630,0.050314,0.317344,-0.362705,0.074619,0.370620,-0.440473,,,,,,
13,0.108333,0.064606,0.983768,-0.154481,0.064515,0.042241,0.345941,-0.413217,0.000089,0.018721,0.323810,-0.397784,0.975734,0.025351,0.372065,-0.451614,0.982530,0.050249,0.317340,-0.362679,0.983092,0.074611,0.370649,-0.440569,0.973976,0.018698,0.323888,-0.397836,0.025298,0.372022,-0.451632,0.050311,0.317341,-0.362705,0.074625,0.370613,-0.440473,0.020919,0.282658,-0.384054,0.018884,0.005863,-0.192710
14,0.116667,0.064195,0.983797,-0.154336,0.064835,0.042219,0.345939,-0.413178,0.000123,0.018712,0.323783,-0.397762,0.975734,0.025324,0.372055,-0.451580,0.982530,0.050228,0.317336,-0.362642,0.983092,0.074580,0.370683,-0.440509,0.973976,0.018697,0.323891,-0.397839,0.025298,0.372028,-0.451630,0.050323,0.317325,-0.362652,0.074527,0.370613,-0.440372,,,,,,
15,0.125000,0.064215,0.983802,-0.154292,0.064842,0.042217,0.345943,-0.413194,0.000119,0.018709,0.323786,-0.397781,0.968872,0.025325,0.372062,-0.451594,0.985651,0.050224,0.317334,-0.362660,0.974395,0.074581,0.370688,-0.440522,0.955819,0.018695,0.323889,-0.397848,0.025301,0.372025,-0.451630,0.050315,0.317344,-0.362707,0.074529,0.370612,-0.440372,,,,,,
16,0.133333,0.064158,0.983795,-0.154351,0.064867,0.042221,0.345934,-0.413183,0.000127,0.018715,0.323777,-0.397767,0.965194,0.025326,0.372047,-0.451586,0.985445,0.050230,0.317333,-0.362645,0.975061,0.074582,0.370679,-0.440513,0.958818,0.018695,0.323884,-0.397853,0.025301,0.372017,-0.451629,0.050329,0.317327,-0.362654,0.074527,0.370608,-0.440375,,,,,,
17,0.141667,0.064129,0.983798,-0.154335,0.064889,0.042222,0.345934,-0.413184,0.000128,0.018717,0.323774,-0.397769,0.965194,0.025327,0.372047,-0.451587,0.985445,0.050231,0.317332,-0.362646,0.975061,0.074582,0.370682,-0.440512,0.958818,0.018696,0.323883,-0.397856,0.025302,0.372016,-0.451630,0.050331,0.317326,-0.362654,0.074527,0.370610,-0.440374,0.020983,0.282677,-0.384471,,,
18,0.150000,0.064133,0.983803,-0.154312,0.064858,0.042218,0.345936,-0.413177,0.000128,0.018713,0.323776,-0.397763,0.965596,0.025321,0.372050,-0.451578,0.985173,0.050229,0.317331,-0.362642,0.975057,0.074577,0.370685,-0.440507,0.958271,0.018695,0.323882,-0.397848,0.025295,0.372024,-0.451624,0.050329,0.317325,-0.362649,0.074522,0.370611,-0.440367,,,,,,
19,0.158333,0.064163,0.983802,-0.154317,0.064837,0.042213,0.345938,-0.413174,0.000127,0.018708,0.323780,-0.397758,0.965596,0.025317,0.372054,-0.451574,0.985173,0.050225,0.317334,-0.362638,0.975057,0.074573,0.370685,-0.440504,0.958271,0.018690,0.323887,-0.397842,0.025291,0.372026,-0.451621,0.050323,0.317326,-0.362646,0.074518,0.370612,-0.440365,,,,,,
20,0.166667,0.064192,0.983795,-0.154332,0.064868,0.042217,0.345938,-0.413178,0.000124,0.018709,0.323781,-0.397763,0.966414,0.025325,0.372053,-0.451580,0.984723,0.050223,0.317335,-0.362640,0.975602,0.074580,0.370682,-0.440506,0.959458,0.018691,0.323887,-0.397843,0.025299,0.372026,-0.451628,0.050320,0.317325,-0.362648,0.074527,0.370613,-0.440370,,,,0.019298,0.005644,-0.192481
21,0.175000,0.064186,0.983795,-0.154329,0.064878,0.042220,0.345942,-0.413179,0.000122,0.018712,0.323785,-0.397765,0.966414,0.025328,0.372057,-0.451582,0.984723,0.050226,0.317338,-0.362642,0.975602,0.074583,0.370687,-0.440507,0.959458,0.018694,0.323890,-0.397843,0.025303,0.372030,-0.451630,0.050322,0.317329,-0.362650,0.074530,0.370618,-0.440372,0.021014,0.282692,-0.384523,,,
22,0.183333,0.064561,0.983761,-0.154524,0.064572,0.042248,0.345943,-0.413204,0.000097,0.018729,0.323811,-0.397771,0.972349,0.025359,0.372061,-0.451606,0.983195,0.050255,0.317348,-0.362662,0.981094,0.074619,0.370652,-0.440556,0.978232,0.018700,0.323891,-0.397842,0.025306,0.372030,-0.451633,0.050326,0.317330,-0.362644,0.074630,0.370621,-0.440475,,,,,,
23,0.191667,0.064543,0.983764,-0.154514,0.064567,0.042247,0.345940,-0.413202,0.000099,0.018729,0.323807,-0.397769,0.972349,0.025357,0.372058,-0.451603,0.983195,0.050256,0.317345,-0.362661,0.981094,0.074617,0.370651,-0.440554,0.978232,0.018700,0.323890,-0.397843,0.025305,0.372025,-0.451627,0.050328,0.317328,-0.362646,0.074625,0.370618,-0.440471,,,,0.018790,0.005569,-0.192834
24,0.200000,0.064534,0.983772,-0.154476,0.064542,0.042243,0.345937,-0.413204,0.000100,0.018726,0.323803,-0.397771,0.970652,0.025350,0.372058,-0.451602,0.983305,0.050254,0.317338,-0.362665,0.981106,0.074611,0.370650,-0.440555,0.977808,0.018697,0.323887,-0.397848,0.025298,0.372023,-0.451623,0.050326,0.317322,-0.362649,0.074620,0.370618,-0.440473,,,,,,
25,0.208333,0.064511,0.983773,-0.154471,0.064551,0.042240,0.345934,-0.413205,0.000103,0.018724,0.323798,-0.397773,0.970652,0.025346,0.372055,-0.451603,0.983305,0.050252,0.317335,-0.362666,0.981106,0.074607,0.370649,-0.440556,0.977808,0.018694,0.323884,-0.397851,0.025294,0.372019,-0.451625,0.050328,0.317321,-0.362653,0.074615,0.370614,-0.440469,0.021021,0.282669,-0.384549,,,
26,0.216667,0.064264,0.983790,-0.154359,0.064816,0.042204,0.345929,-0.413176,0.000120,0.018694,0.323777,-0.397759,0.966425,0.025313,0.372046,-0.451578,0.984453,0.050210,0.317326,-0.362639,0.971090,0.074569,0.370667,-0.440509,0.960598,0.018644,0.323875,-0.397835,0.025294,0.372014,-0.451628,0.050325,0.317321,-0.362651,0.074523,0.370606,-0.440371,,,,,,
27,0.225000,0.064733,0.983760,-0.154506,0.064454,0.042226,0.345942,-0.413217,0.000086,0.018702,0.323817,-0.397782,0.966425,0.025340,0.372069,-0.451614,0.984453,0.050231,0.317340,-0.362679,0.971090,0.074601,0.370640,-0.440573,0.960598,0.018645,0.323886,-0.397831,0.025298,0.372023,-0.451632,0.050312,0.317345,-0.362709,0.074620,0.370613,-0.440477,,,,,,
28,0.233333,0.064217,0.983801,-0.154302,0.064821,0.042216,0.345943,-0.413196,0.000114,0.018708,0.323786,-0.397781,0.969802,0.025322,0.372062,-0.451595,0.985223,0.050225,0.317335,-0.362662,0.974771,0.074579,0.370687,-0.440526,0.956027,0.018696,0.323890,-0.397843,0.025299,0.372026,-0.451636,0.050314,0.317343,-0.362710,0.074526,0.370613,-0.440376,,,,0.019301,0.005643,-0.192478
