Format Version,1.23,Take Name,calib_desktop_009,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-07-28 08.01.22.717 PM,Capture Start Frame,175477,Total Frames in Take,33,Total Exported Frames,33,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,"Kinect_cam2:Marker1","Kinect_cam2:Marker1","Kinect_cam2:Marker1","Kinect_cam2:Marker1","Kinect_cam2:Marker2","Kinect_cam2:Marker2","Kinect_cam2:Marker2","Kinect_cam2:Marker2","Kinect_cam2:Marker3","Kinect_cam2:Marker3","Kinect_cam2:Marker3","Kinect_cam2:Marker3","Kinect_cam2:Marker4","Kinect_cam2:Marker4","Kinect_cam2:Marker4","Kinect_cam2:Marker4",Kinect_cam2:Marker1,Kinect_cam2:Marker1,Kinect_cam2:Marker1,Kinect_cam2:Marker2,Kinect_cam2:Marker2,Kinect_cam2:Marker2,Kinect_cam2:Marker3,Kinect_cam2:Marker3,Kinect_cam2:Marker3,Kinect_cam2:Marker4,Kinect_cam2:Marker4,Kinect_cam2:Marker4
,ID,"68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","CBA90","CBA90","CBA90","CB9C0","CB9C0","CB9C0","CBA70","CBA70","CBA70","CBAA0","CBAA0","CBAA0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.009979,0.901444,-0.011554,-0.432627,-0.482308,0.558161,-0.263975,0.000321,-0.486166,0.529905,-0.242345,0.943037,-0.518211,0.592052,-0.261867,0.871845,-0.441564,0.517370,-0.253380,0.937717,-0.483105,0.593345,-0.298150,0.902390,-0.486049,0.529927,-0.242150,-0.518688,0.592239,-0.261890,-0.441546,0.517334,-0.253626,-0.482763,0.593173,-0.298075
1,0.008333,0.009966,0.901421,-0.011596,-0.432674,-0.482299,0.558166,-0.263969,0.000325,-0.486153,0.529911,-0.242337,0.942782,-0.518204,0.592055,-0.261860,0.870211,-0.441552,0.517378,-0.253377,0.937524,-0.483102,0.593348,-0.298147,0.901541,-0.486033,0.529933,-0.242144,-0.518687,0.592246,-0.261883,-0.441534,0.517340,-0.253623,-0.482758,0.593173,-0.298071
2,0.016667,0.009992,0.901400,-0.011630,-0.432715,-0.482303,0.558167,-0.263970,0.000322,-0.486156,0.529914,-0.242335,0.942782,-0.518207,0.592057,-0.261860,0.870211,-0.441555,0.517379,-0.253377,0.937524,-0.483108,0.593346,-0.298151,0.901541,-0.486035,0.529934,-0.242139,-0.518686,0.592247,-0.261886,-0.441537,0.517340,-0.253623,-0.482768,0.593175,-0.298075
3,0.025000,0.009965,0.901419,-0.011631,-0.432678,-0.482312,0.558164,-0.263971,0.000321,-0.486165,0.529910,-0.242337,0.942408,-0.518218,0.592051,-0.261863,0.870809,-0.441563,0.517377,-0.253376,0.938013,-0.483117,0.593343,-0.298151,0.902829,-0.486042,0.529932,-0.242143,-0.518698,0.592241,-0.261889,-0.441547,0.517336,-0.253620,-0.482776,0.593172,-0.298074
4,0.033333,0.010003,0.901441,-0.011600,-0.432631,-0.482318,0.558161,-0.263971,0.000324,-0.486176,0.529908,-0.242338,0.942408,-0.518221,0.592052,-0.261867,0.870809,-0.441574,0.517371,-0.253373,0.938013,-0.483115,0.593342,-0.298151,0.902829,-0.486056,0.529926,-0.242140,-0.518703,0.592244,-0.261893,-0.441555,0.517333,-0.253621,-0.482771,0.593171,-0.298075
5,0.041667,0.010129,0.901443,-0.011542,-0.432625,-0.482306,0.558162,-0.263977,0.000311,-0.486172,0.529909,-0.242344,0.942805,-0.518200,0.592063,-0.261873,0.875969,-0.441573,0.517360,-0.253378,0.937815,-0.483093,0.593343,-0.298156,0.904757,-0.486060,0.529923,-0.242145,-0.518659,0.592247,-0.261905,-0.441558,0.517331,-0.253624,-0.482761,0.593174,-0.298077
