Format Version,1.23,Take Name,calib_010,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-07-09 11.50.15.497 PM,Capture Start Frame,304316,Total Frames in Take,36,Total Exported Frames,36,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Kinect_cam,Kinect_cam,Kinect_cam,Kinect_cam,Kinect_cam,Kinect_cam,Kinect_cam,Kinect_cam,"Kinect_cam:Marker1","Kinect_cam:Marker1","Kinect_cam:Marker1","Kinect_cam:Marker1","Kinect_cam:Marker2","Kinect_cam:Marker2","Kinect_cam:Marker2","Kinect_cam:Marker2","Kinect_cam:Marker3","Kinect_cam:Marker3","Kinect_cam:Marker3","Kinect_cam:Marker3","Kinect_cam:Marker4","Kinect_cam:Marker4","Kinect_cam:Marker4","Kinect_cam:Marker4",Kinect_cam:Marker1,Kinect_cam:Marker1,Kinect_cam:Marker1,Kinect_cam:Marker2,Kinect_cam:Marker2,Kinect_cam:Marker2,Kinect_cam:Marker3,Kinect_cam:Marker3,Kinect_cam:Marker3,Kinect_cam:Marker4,Kinect_cam:Marker4,Kinect_cam:Marker4
,ID,"4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","E2250","E2250","E2250","E4640","E4640","E4640","E4650","E4650","E4650","E3A30","E3A30","E3A30"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.455362,0.107208,0.881145,0.068809,-0.010330,0.379048,0.483440,0.000353,-0.027153,0.336188,0.447237,0.910501,0.012914,0.415697,0.507173,0.923497,0.010573,0.353068,0.470986,0.855959,-0.037566,0.411308,0.508662,0.905499,-0.027349,0.336488,0.447242,0.012948,0.415563,0.506900,0.011083,0.352836,0.471121,-0.037914,0.411375,0.508795
1,0.008333,0.455323,0.102928,0.881572,0.070123,-0.010514,0.379065,0.483186,0.000543,-0.027551,0.336543,0.446685,0.910501,0.012923,0.415416,0.507184,0.923497,0.010246,0.353037,0.470592,0.855959,-0.037585,0.411329,0.508579,0.905499,-0.028061,0.336646,0.446296,0.013006,0.415509,0.506897,0.011078,0.352803,0.471111,-0.037919,0.411347,0.508782
2,0.016667,0.455959,0.103790,0.881177,0.069689,-0.010484,0.379039,0.483192,0.000443,-0.027525,0.336453,0.446768,0.864387,0.012943,0.415449,0.507110,0.940195,0.010290,0.353026,0.470592,0.807502,-0.037557,0.411295,0.508595,0.915248,-0.027969,0.336541,0.446468,0.013007,0.415502,0.506886,0.010954,0.352842,0.470936,-0.037841,0.411338,0.508776
3,0.025000,0.456192,0.107555,0.880716,0.068264,-0.010343,0.379013,0.483391,0.000311,-0.027195,0.336133,0.447226,0.926849,0.012911,0.415688,0.507073,0.932611,0.010562,0.353054,0.470897,0.887934,-0.037562,0.411248,0.508665,0.906984,-0.027306,0.336391,0.447306,0.012962,0.415524,0.506866,0.010966,0.352861,0.470921,-0.037905,0.411347,0.508769
4,0.033333,0.455927,0.107130,0.880884,0.068534,-0.010337,0.378999,0.483403,0.000326,-0.027195,0.336150,0.447203,0.926849,0.012928,0.415644,0.507120,0.932611,0.010557,0.353030,0.470911,0.887934,-0.037549,0.411242,0.508673,0.906984,-0.027308,0.336396,0.447303,0.012986,0.415442,0.506920,0.010967,0.352874,0.470919,-0.037904,0.411355,0.508764
5,0.041667,0.455641,0.104071,0.881320,0.069530,-0.010445,0.379091,0.483240,0.000525,-0.027437,0.336482,0.446821,0.927865,0.012945,0.415525,0.507159,0.927338,0.010353,0.353087,0.470662,0.890343,-0.037553,0.411340,0.508615,0.904121,-0.027961,0.336541,0.446461,0.013016,0.415505,0.506873,0.011133,0.353048,0.471187,-0.037835,0.411337,0.508766
