Format Version,1.23,Take Name,calib_003,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-07-09 11.41.08.342 PM,Capture Start Frame,238657,Total Frames in Take,44,Total Exported Frames,44,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Kinect_cam,Kinect_cam,Kinect_cam,Kinect_cam,Kinect_cam,Kinect_cam,Kinect_cam,Kinect_cam,"Kinect_cam:Marker1","Kinect_cam:Marker1","Kinect_cam:Marker1","Kinect_cam:Marker1","Kinect_cam:Marker2","Kinect_cam:Marker2","Kinect_cam:Marker2","Kinect_cam:Marker2","Kinect_cam:Marker3","Kinect_cam:Marker3","Kinect_cam:Marker3","Kinect_cam:Marker3","Kinect_cam:Marker4","Kinect_cam:Marker4","Kinect_cam:Marker4","Kinect_cam:Marker4",Kinect_cam:Marker1,Kinect_cam:Marker1,Kinect_cam:Marker1,Kinect_cam:Marker2,Kinect_cam:Marker2,Kinect_cam:Marker2,Kinect_cam:Marker3,Kinect_cam:Marker3,Kinect_cam:Marker3,Kinect_cam:Marker4,Kinect_cam:Marker4,Kinect_cam:Marker4
,ID,"4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","DDBF0","DDBF0","DDBF0","DDBB0","DDBB0","DDBB0","DDB80","DDB80","DDB80","DDB90","DDB90","DDB90"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.914817,-0.071926,-0.386003,0.094541,0.439137,0.541678,0.061248,0.000358,0.398953,0.499162,0.064126,0.928538,0.467819,0.580097,0.049082,0.896377,0.429203,0.520716,0.034250,0.954662,0.460882,0.566802,0.097506,0.975949,0.399100,0.499379,0.064012,0.467534,0.579802,0.049143,0.429294,0.520792,0.034387,0.460930,0.566803,0.097422
1,0.008333,-0.914887,-0.071962,-0.385867,0.094393,0.439142,0.541703,0.061223,0.000316,0.398958,0.499189,0.064126,0.933133,0.467822,0.580117,0.049037,0.911445,0.429200,0.520732,0.034235,0.952378,0.460899,0.566838,0.097467,0.984744,0.399091,0.499392,0.064013,0.467568,0.579870,0.049042,0.429290,0.520803,0.034387,0.460930,0.566811,0.097422
2,0.016667,-0.914816,-0.071764,-0.385973,0.094795,0.439133,0.541694,0.061252,0.000352,0.398945,0.499180,0.064111,0.933133,0.467817,0.580117,0.049105,0.911445,0.429193,0.520748,0.034243,0.952378,0.460885,0.566794,0.097522,0.984744,0.399091,0.499390,0.064027,0.467536,0.579806,0.049189,0.429285,0.520835,0.034334,0.460927,0.566809,0.097431
3,0.025000,-0.914790,-0.071894,-0.386062,0.094588,0.439132,0.541670,0.061269,0.000360,0.398946,0.499155,0.064138,0.929934,0.467816,0.580089,0.049112,0.895530,0.429200,0.520712,0.034267,0.957143,0.460873,0.566789,0.097533,0.971437,0.399090,0.499369,0.064028,0.467533,0.579794,0.049195,0.429288,0.520783,0.034396,0.460925,0.566799,0.097431
4,0.033333,-0.914759,-0.071965,-0.386128,0.094568,0.439140,0.541653,0.061257,0.000352,0.398958,0.499134,0.064123,0.929934,0.467822,0.580074,0.049101,0.895530,0.429214,0.520691,0.034256,0.957143,0.460873,0.566777,0.097522,0.971437,0.399098,0.499340,0.064007,0.467542,0.579782,0.049186,0.429298,0.520759,0.034385,0.460930,0.566794,0.097424
5,0.041667,-0.914746,-0.072015,-0.386121,0.094681,0.439144,0.541645,0.061242,0.000340,0.398970,0.499118,0.064100,0.932719,0.467819,0.580074,0.049092,0.898579,0.429222,0.520686,0.034237,0.960298,0.460873,0.566766,0.097511,0.971226,0.399104,0.499321,0.063985,0.467543,0.579789,0.049178,0.429302,0.520746,0.034360,0.460935,0.566789,0.097417
