Format Version,1.23,Take Name,calib_000,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-07-09 11.39.01.182 PM,Capture Start Frame,223398,Total Frames in Take,44,Total Exported Frames,44,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Kinect_cam,Kinect_cam,Kinect_cam,Kinect_cam,Kinect_cam,Kinect_cam,Kinect_cam,Kinect_cam,"Kinect_cam:Marker1","Kinect_cam:Marker1","Kinect_cam:Marker1","Kinect_cam:Marker1","Kinect_cam:Marker2","Kinect_cam:Marker2","Kinect_cam:Marker2","Kinect_cam:Marker2","Kinect_cam:Marker3","Kinect_cam:Marker3","Kinect_cam:Marker3","Kinect_cam:Marker3","Kinect_cam:Marker4","Kinect_cam:Marker4","Kinect_cam:Marker4","Kinect_cam:Marker4",Kinect_cam:Marker1,Kinect_cam:Marker1,Kinect_cam:Marker1,Kinect_cam:Marker2,Kinect_cam:Marker2,Kinect_cam:Marker2,Kinect_cam:Marker3,Kinect_cam:Marker3,Kinect_cam:Marker3,Kinect_cam:Marker4,Kinect_cam:Marker4,Kinect_cam:Marker4
,ID,"4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","4E30494859EA11F0D40A5771EB50C192","DCFB0","DCFB0","DCFB0","DD510","DD510","DD510","DD140","DD140","DD140","DD440","DD440","DD440"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.844886,-0.055132,0.467738,0.253670,0.092861,0.551564,-0.066954,0.000168,0.104781,0.498998,-0.044034,0.974190,0.074356,0.595899,-0.078729,0.937950,0.068877,0.526419,-0.059240,0.929883,0.123336,0.585096,-0.086073,0.968806,0.104773,0.499058,-0.043950,0.074502,0.596096,-0.078693,0.068847,0.526146,-0.059299,0.123228,0.585112,-0.086133
1,0.008333,-0.844639,-0.055044,0.468224,0.253617,0.092846,0.551585,-0.066967,0.000202,0.104801,0.499022,-0.044055,0.970493,0.074321,0.595915,-0.078726,0.935114,0.068876,0.526436,-0.059224,0.925572,0.123295,0.585120,-0.086123,0.957404,0.104773,0.499056,-0.043945,0.074504,0.596092,-0.078679,0.068843,0.526148,-0.059291,0.123173,0.585198,-0.086213
2,0.016667,-0.844382,-0.054149,0.468783,0.253633,0.092831,0.551512,-0.066975,0.000172,0.104759,0.498953,-0.044044,0.970493,0.074340,0.595856,-0.078737,0.935114,0.068843,0.526398,-0.059174,0.925572,0.123289,0.584997,-0.086206,0.957404,0.104769,0.499053,-0.043943,0.074509,0.596082,-0.078676,0.068844,0.526144,-0.059294,0.123109,0.584925,-0.086246
3,0.025000,-0.844612,-0.054044,0.468289,0.253803,0.092861,0.551487,-0.066956,0.000175,0.104734,0.498917,-0.044019,0.960314,0.074408,0.595844,-0.078730,0.930549,0.068849,0.526387,-0.059182,0.932474,0.123358,0.584955,-0.086152,0.951891,0.104770,0.499053,-0.043946,0.074503,0.596099,-0.078672,0.068843,0.526142,-0.059296,0.123234,0.584809,-0.086169
4,0.033333,-0.845767,-0.056244,0.465686,0.254266,0.092935,0.551566,-0.066832,0.000181,0.104755,0.498960,-0.043951,0.960314,0.074478,0.595919,-0.078615,0.930549,0.068920,0.526402,-0.059279,0.932474,0.123496,0.585139,-0.085744,0.951891,0.104811,0.499086,-0.043956,0.074493,0.596141,-0.078618,0.068844,0.526163,-0.059282,0.123501,0.585030,-0.085733
5,0.041667,-0.844464,-0.054736,0.468283,0.254157,0.092846,0.551560,-0.066919,0.000188,0.104760,0.498969,-0.044050,0.967992,0.074358,0.595916,-0.078638,0.930218,0.068855,0.526429,-0.059183,0.931751,0.123318,0.585079,-0.086065,0.963242,0.104758,0.498965,-0.043922,0.074495,0.596156,-0.078599,0.068842,0.526171,-0.059272,0.123195,0.585101,-0.086143
6,0.050000,-0.844167,-0.053800,0.468998,0.254025,0.092811,0.551534,-0.066939,0.000180,0.104714,0.498954,-0.044039,0.967992,0.074347,0.595898,-0.078668,0.930218,0.068808,0.526436,-0.059130,0.931751,0.123282,0.585001,-0.086179,0.963242,0.104703,0.499034,-0.043906,0.074506,0.596156,-0.078589,0.068845,0.526168,-0.059278,0.123096,0.584931,-0.086243
7,0.058333,-0.844104,-0.053916,0.469136,0.253954,0.092832,0.551539,-0.066946,0.000182,0.104758,0.498964,-0.044049,0.960299,0.074350,0.595897,-0.078670,0.921871,0.068839,0.526433,-0.059132,0.923380,0.123287,0.585017,-0.086193,0.947482,0.104767,0.499065,-0.043927,0.074512,0.596153,-0.078593,0.068852,0.526164,-0.059278,0.123103,0.584928,-0.086246
8,0.066667,-0.844267,-0.053754,0.468709,0.254236,0.092829,0.551480,-0.066925,0.000190,0.104697,0.498888,-0.044035,0.960299,0.074391,0.595855,-0.078651,0.921871,0.068811,0.526390,-0.059137,0.923380,0.123324,0.584939,-0.086140,0.947482,0.104716,0.498931,-0.043909,0.074506,0.596146,-0.078600,0.068856,0.526170,-0.059278,0.123146,0.584826,-0.086175
9,0.075000,-0.844030,-0.053858,0.469209,0.254077,0.092826,0.551517,-0.066950,0.000170,0.104749,0.498935,-0.044066,0.964218,0.074350,0.595880,-0.078662,0.921206,0.068831,0.526414,-0.059135,0.930733,0.123282,0.584993,-0.086199,0.949795,0.104767,0.498965,-0.043927,0.074498,0.596152,-0.078607,0.068847,0.526175,-0.059275,0.123100,0.584929,-0.086253
10,0.083333,-0.844620,-0.055646,0.468045,0.253879,0.092849,0.551681,-0.066931,0.000281,0.104827,0.499103,-0.044066,0.964218,0.074300,0.596010,-0.078654,0.921206,0.068892,0.526507,-0.059228,0.930733,0.123286,0.585257,-0.086035,0.949795,0.104754,0.499073,-0.043922,0.074491,0.596165,-0.078597,0.068843,0.526172,-0.059274,0.123217,0.585467,-0.086190
11,0.091667,-0.843698,-0.052998,0.469880,0.254124,0.092832,0.551489,-0.066971,0.000167,0.104739,0.498908,-0.044075,0.958287,0.074383,0.595865,-0.078676,0.918644,0.068824,0.526417,-0.059094,0.924009,0.123289,0.584919,-0.086297,0.950366,0.104761,0.498966,-0.043920,0.074495,0.596157,-0.078587,0.068845,0.526171,-0.059271,0.123133,0.584816,-0.086365
12,0.100000,-0.844474,-0.055019,0.468230,0.254160,0.092858,0.551547,-0.066925,0.000177,0.104790,0.498956,-0.044067,0.958287,0.074353,0.595899,-0.078636,0.918644,0.068876,0.526403,-0.059201,0.924009,0.123320,0.585085,-0.086055,0.950366,0.104808,0.498971,-0.043955,0.074495,0.596125,-0.078602,0.068829,0.526145,-0.059281,0.123206,0.585102,-0.086122
13,0.108333,-0.844852,-0.054978,0.467670,0.253941,0.092834,0.551523,-0.066934,0.000198,0.104726,0.498942,-0.044033,0.970146,0.074353,0.595872,-0.078694,0.936869,0.068837,0.526388,-0.059228,0.936503,0.123327,0.585045,-0.086043,0.962216,0.104706,0.498919,-0.043917,0.074493,0.596080,-0.078669,0.068831,0.526142,-0.059290,0.123213,0.585107,-0.086121
14,0.116667,-0.844392,-0.054058,0.468650,0.253863,0.092852,0.551489,-0.066976,0.000151,0.104753,0.498916,-0.044059,0.970146,0.074382,0.595844,-0.078727,0.936869,0.068851,0.526383,-0.059187,0.936503,0.123327,0.584966,-0.086191,0.962216,0.104776,0.498955,-0.043950,0.074501,0.596090,-0.078684,0.068842,0.526151,-0.059293,0.123195,0.584913,-0.086239
15,0.125000,-0.844623,-0.054024,0.468295,0.253757,0.092863,0.551495,-0.066955,0.000176,0.104738,0.498928,-0.044013,0.960549,0.074410,0.595850,-0.078734,0.930896,0.068852,0.526395,-0.059179,0.933533,0.123360,0.584961,-0.086155,0.951560,0.104778,0.499063,-0.043944,0.074503,0.596105,-0.078680,0.068842,0.526154,-0.059289,0.123237,0.584812,-0.086168
16,0.133333,-0.844522,-0.054173,0.468517,0.253652,0.092863,0.551533,-0.066985,0.000155,0.104771,0.498972,-0.044047,0.967450,0.074384,0.595880,-0.078757,0.937485,0.068867,0.526422,-0.059199,0.927682,0.123336,0.585014,-0.086197,0.971520,0.104770,0.499055,-0.043947,0.074497,0.596093,-0.078689,0.068841,0.526151,-0.059295,0.123251,0.584989,-0.086268
17,0.141667,-0.844421,-0.054211,0.468735,0.253577,0.092822,0.551505,-0.066979,0.000169,0.104753,0.498948,-0.044044,0.967450,0.074327,0.595846,-0.078746,0.937485,0.068836,0.526389,-0.059181,0.927682,0.123278,0.584992,-0.086207,0.971520,0.104762,0.499048,-0.043947,0.074495,0.596067,-0.078688,0.068835,0.526136,-0.059296,0.123101,0.584924,-0.086247
18,0.150000,-0.844598,-0.054178,0.468381,0.253650,0.092830,0.551479,-0.066960,0.000191,0.104728,0.498917,-0.044017,0.961464,0.074358,0.595826,-0.078738,0.929686,0.068830,0.526369,-0.059180,0.934341,0.123312,0.584957,-0.086163,0.945565,0.104760,0.499048,-0.043944,0.074495,0.596067,-0.078688,0.068831,0.526133,-0.059295,0.123142,0.584821,-0.086173
19,0.158333,-0.844298,-0.054149,0.468841,0.253804,0.092824,0.551489,-0.066974,0.000163,0.104750,0.498920,-0.044062,0.961464,0.074336,0.595839,-0.078718,0.929686,0.068834,0.526376,-0.059177,0.934341,0.123282,0.584976,-0.086200,0.945565,0.104768,0.498952,-0.043943,0.074498,0.596083,-0.078677,0.068838,0.526146,-0.059293,0.123097,0.584930,-0.086245
