Format Version,1.23,Take Name,calib_000,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-07-21 06.27.09.945 PM,Capture Start Frame,118215,Total Frames in Take,28,Total Exported Frames,28,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,"Kinect_cam2:Marker1","Kinect_cam2:Marker1","Kinect_cam2:Marker1","Kinect_cam2:Marker1","Kinect_cam2:Marker2","Kinect_cam2:Marker2","Kinect_cam2:Marker2","Kinect_cam2:Marker2","Kinect_cam2:Marker3","Kinect_cam2:Marker3","Kinect_cam2:Marker3","Kinect_cam2:Marker3","Kinect_cam2:Marker4","Kinect_cam2:Marker4","Kinect_cam2:Marker4","Kinect_cam2:Marker4",Kinect_cam2:Marker1,Kinect_cam2:Marker1,Kinect_cam2:Marker1,Kinect_cam2:Marker2,Kinect_cam2:Marker2,Kinect_cam2:Marker2,Kinect_cam2:Marker3,Kinect_cam2:Marker3,Kinect_cam2:Marker3,Kinect_cam2:Marker4,Kinect_cam2:Marker4,Kinect_cam2:Marker4
,ID,"68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","C5C70","C5C70","C5C70","C6030","C6030","C6030","C5C90","C5C90","C5C90","C5C80","C5C80","C5C80"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.058972,0.067184,-0.012442,-0.995919,-0.035929,0.440423,0.403255,0.000351,-0.015279,0.413312,0.392424,0.970607,-0.015799,0.470961,0.436404,0.966408,-0.047761,0.403873,0.358458,0.889765,-0.064875,0.473547,0.425735,0.886481,-0.015305,0.413256,0.392324,-0.015756,0.471037,0.436506,-0.047825,0.404164,0.358783,-0.064827,0.473236,0.425408
1,0.008333,-0.059436,0.067619,-0.011624,-0.995871,-0.035898,0.440385,0.403288,0.000363,-0.015283,0.413253,0.392444,0.970607,-0.015744,0.470856,0.436484,0.966408,-0.047755,0.403901,0.358443,0.889765,-0.064808,0.473532,0.425781,0.886481,-0.015309,0.413257,0.392333,-0.015627,0.470883,0.436614,-0.047824,0.404165,0.358787,-0.064831,0.473238,0.425419
2,0.016667,-0.059837,0.068133,-0.011493,-0.995814,-0.035878,0.440407,0.403289,0.000397,-0.015260,0.413278,0.392443,0.971591,-0.015750,0.470844,0.436531,0.955924,-0.047700,0.403963,0.358402,0.890464,-0.064802,0.473543,0.425780,0.883201,-0.015313,0.413250,0.392338,-0.015629,0.470876,0.436622,-0.047737,0.404273,0.358770,-0.064833,0.473230,0.425425
3,0.025000,-0.059388,0.067620,-0.011711,-0.995873,-0.035898,0.440366,0.403289,0.000359,-0.015279,0.413235,0.392448,0.969738,-0.015750,0.470843,0.436482,0.961315,-0.047749,0.403875,0.358448,0.879234,-0.064814,0.473510,0.425777,0.881446,-0.015313,0.413245,0.392331,-0.015632,0.470871,0.436616,-0.047812,0.404126,0.358786,-0.064835,0.473222,0.425420
4,0.033333,-0.058975,0.067173,-0.012451,-0.995919,-0.035930,0.440411,0.403256,0.000353,-0.015280,0.413301,0.392424,0.969608,-0.015801,0.470950,0.436405,0.954729,-0.047763,0.403861,0.358459,0.893446,-0.064877,0.473534,0.425737,0.885191,-0.015307,0.413245,0.392324,-0.015758,0.471025,0.436507,-0.047826,0.404153,0.358786,-0.064830,0.473223,0.425409
5,0.041667,-0.059428,0.067618,-0.011630,-0.995872,-0.035890,0.440381,0.403274,0.000368,-0.015275,0.413248,0.392430,0.970363,-0.015736,0.470853,0.436470,0.966555,-0.047747,0.403896,0.358430,0.889328,-0.064800,0.473528,0.425766,0.886419,-0.015301,0.413253,0.392315,-0.015621,0.470877,0.436600,-0.047814,0.404162,0.358780,-0.064822,0.473233,0.425401
