Format Version,1.23,Take Name,calib_001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-07-21 06.27.38.289 PM,Capture Start Frame,121616,Total Frames in Take,49,Total Exported Frames,49,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,"Kinect_cam2:Marker1","Kinect_cam2:Marker1","Kinect_cam2:Marker1","Kinect_cam2:Marker1","Kinect_cam2:Marker2","Kinect_cam2:Marker2","Kinect_cam2:Marker2","Kinect_cam2:Marker2","Kinect_cam2:Marker3","Kinect_cam2:Marker3","Kinect_cam2:Marker3","Kinect_cam2:Marker3","Kinect_cam2:Marker4","Kinect_cam2:Marker4","Kinect_cam2:Marker4","Kinect_cam2:Marker4",Kinect_cam2:Marker1,Kinect_cam2:Marker1,Kinect_cam2:Marker1,Kinect_cam2:Marker2,Kinect_cam2:Marker2,Kinect_cam2:Marker2,Kinect_cam2:Marker3,Kinect_cam2:Marker3,Kinect_cam2:Marker3,Kinect_cam2:Marker4,Kinect_cam2:Marker4,Kinect_cam2:Marker4
,ID,"68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","C7BD0","C7BD0","C7BD0","C7CD0","C7CD0","C7CD0","C7B10","C7B10","C7B10","C7CE0","C7CE0","C7CE0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.098716,0.095554,0.034606,-0.989913,-0.013644,0.562810,0.411249,0.000348,0.003841,0.531624,0.410550,0.969894,0.008910,0.599652,0.435136,0.919697,-0.028294,0.515827,0.378680,0.905730,-0.039032,0.604136,0.420629,0.855879,0.003757,0.531587,0.410628,0.009147,0.599855,0.435210,-0.028373,0.516189,0.378747,-0.039106,0.603608,0.420410
1,0.008333,0.098715,0.095545,0.034579,-0.989915,-0.013656,0.562806,0.411250,0.000346,0.003830,0.531621,0.410551,0.969894,0.008896,0.599649,0.435136,0.919697,-0.028305,0.515822,0.378681,0.905730,-0.039046,0.604132,0.420630,0.855879,0.003747,0.531580,0.410631,0.009135,0.599852,0.435208,-0.028383,0.516184,0.378746,-0.039124,0.603609,0.420414
2,0.016667,0.099013,0.094931,0.034663,-0.989941,-0.013692,0.562795,0.411272,0.000336,0.003783,0.531604,0.410568,0.969370,0.008902,0.599643,0.435112,0.919821,-0.028397,0.515799,0.378747,0.906058,-0.039056,0.604134,0.420662,0.857213,0.003755,0.531563,0.410647,0.009131,0.599851,0.435212,-0.028522,0.516154,0.378807,-0.039132,0.603610,0.420422
3,0.025000,0.098663,0.095767,0.034471,-0.989902,-0.013631,0.562810,0.411248,0.000363,0.003864,0.531630,0.410555,0.976917,0.008902,0.599658,0.435147,0.918724,-0.028253,0.515824,0.378670,0.904539,-0.039036,0.604128,0.420621,0.854829,0.003748,0.531592,0.410623,0.009145,0.599853,0.435209,-0.028303,0.516191,0.378749,-0.039114,0.603604,0.420411
4,0.033333,0.098739,0.095827,0.034491,-0.989888,-0.013616,0.562814,0.411246,0.000363,0.003877,0.531633,0.410560,0.965024,0.008915,0.599664,0.435141,0.920332,-0.028237,0.515824,0.378674,0.905348,-0.039021,0.604134,0.420609,0.857523,0.003765,0.531592,0.410626,0.009154,0.599856,0.435203,-0.028287,0.516194,0.378755,-0.039099,0.603614,0.420399
5,0.041667,0.098637,0.095352,0.034415,-0.989947,-0.013625,0.562792,0.411234,0.000345,0.003870,0.531613,0.410524,0.965853,0.008926,0.599639,0.435117,0.921821,-0.028273,0.515809,0.378665,0.904409,-0.039023,0.604109,0.420631,0.858332,0.003833,0.531509,0.410580,0.009144,0.599857,0.435204,-0.028368,0.516191,0.378749,-0.039110,0.603613,0.420404
6,0.050000,0.099042,0.094967,0.034668,-0.989934,-0.013687,0.562797,0.411272,0.000335,0.003788,0.531606,0.410571,0.969120,0.008906,0.599646,0.435111,0.919940,-0.028390,0.515799,0.378748,0.899438,-0.039051,0.604137,0.420657,0.861967,0.003761,0.531563,0.410651,0.009134,0.599854,0.435210,-0.028515,0.516157,0.378809,-0.039128,0.603613,0.420418
7,0.058333,0.098667,0.095570,0.034633,-0.989915,-0.013657,0.562814,0.411255,0.000341,0.003827,0.531627,0.410554,0.976491,0.008898,0.599652,0.435146,0.919076,-0.028308,0.515835,0.378680,0.903925,-0.039043,0.604140,0.420638,0.854842,0.003751,0.531574,0.410640,0.009135,0.599863,0.435217,-0.028391,0.516198,0.378738,-0.039123,0.603619,0.420423
8,0.066667,0.098593,0.095605,0.034347,-0.989929,-0.013609,0.562801,0.411247,0.000352,0.003893,0.531625,0.410544,0.964627,0.008923,0.599650,0.435143,0.921431,-0.028232,0.515816,0.378669,0.898994,-0.039020,0.604111,0.420634,0.865942,0.003836,0.531507,0.410599,0.009144,0.599862,0.435214,-0.028302,0.516204,0.378756,-0.039114,0.603629,0.420420
