Format Version,1.23,Take Name,calib_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-07-21 06.28.11.870 PM,Capture Start Frame,125646,Total Frames in Take,43,Total Exported Frames,43,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,Kinect_cam2,"Kinect_cam2:Marker1","Kinect_cam2:Marker1","Kinect_cam2:Marker1","Kinect_cam2:Marker1","Kinect_cam2:Marker2","Kinect_cam2:Marker2","Kinect_cam2:Marker2","Kinect_cam2:Marker2","Kinect_cam2:Marker3","Kinect_cam2:Marker3","Kinect_cam2:Marker3","Kinect_cam2:Marker3","Kinect_cam2:Marker4","Kinect_cam2:Marker4","Kinect_cam2:Marker4","Kinect_cam2:Marker4",Kinect_cam2:Marker1,Kinect_cam2:Marker1,Kinect_cam2:Marker1,Kinect_cam2:Marker2,Kinect_cam2:Marker2,Kinect_cam2:Marker2,Kinect_cam2:Marker3,Kinect_cam2:Marker3,Kinect_cam2:Marker3,Kinect_cam2:Marker4,Kinect_cam2:Marker4,Kinect_cam2:Marker4
,ID,"68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","68E166FF62AD11F0114B3180B4AC8DBF","C7BD0","C7BD0","C7BD0","C7DE0","C7DE0","C7DE0","C7B10","C7B10","C7B10","C7DB0","C7DB0","C7DB0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.073247,-0.300241,-0.328469,-0.892523,-0.155911,0.476014,0.449643,0.000362,-0.131494,0.460424,0.428679,0.967693,-0.149124,0.524081,0.458593,0.971783,-0.159742,0.421741,0.426786,0.870332,-0.183285,0.497812,0.484514,0.913642,-0.131469,0.460301,0.428648,-0.149078,0.524075,0.458490,-0.159794,0.422199,0.427022,-0.183304,0.497482,0.484413
1,0.008333,0.073077,-0.300689,-0.328656,-0.892318,-0.155927,0.476020,0.449623,0.000366,-0.131528,0.460439,0.428632,0.967262,-0.149145,0.524088,0.458570,0.973441,-0.159766,0.421747,0.426765,0.869448,-0.183271,0.497806,0.484525,0.914221,-0.131531,0.460321,0.428575,-0.149080,0.524073,0.458487,-0.159796,0.422203,0.427018,-0.183303,0.497484,0.484411
2,0.016667,0.073288,-0.300179,-0.328426,-0.892557,-0.155908,0.476013,0.449648,0.000361,-0.131488,0.460420,0.428689,0.967262,-0.149119,0.524080,0.458597,0.973441,-0.159739,0.421739,0.426794,0.869448,-0.183286,0.497814,0.484514,0.914221,-0.131463,0.460299,0.428655,-0.149073,0.524073,0.458497,-0.159790,0.422196,0.427031,-0.183305,0.497486,0.484410
3,0.025000,0.073281,-0.300159,-0.328424,-0.892565,-0.155907,0.476013,0.449652,0.000362,-0.131487,0.460420,0.428693,0.967734,-0.149118,0.524080,0.458602,0.972377,-0.159738,0.421739,0.426796,0.870162,-0.183286,0.497814,0.484517,0.913595,-0.131463,0.460299,0.428657,-0.149070,0.524072,0.458502,-0.159789,0.422197,0.427035,-0.183307,0.497485,0.484413
4,0.033333,0.073264,-0.300198,-0.328449,-0.892544,-0.155917,0.476019,0.449650,0.000362,-0.131498,0.460427,0.428689,0.967734,-0.149129,0.524086,0.458600,0.972377,-0.159747,0.421745,0.426793,0.870162,-0.183293,0.497818,0.484518,0.913595,-0.131473,0.460305,0.428655,-0.149082,0.524075,0.458498,-0.159798,0.422205,0.427030,-0.183314,0.497490,0.484416
5,0.041667,0.073287,-0.300175,-0.328438,-0.892554,-0.155915,0.476016,0.449641,0.000362,-0.131495,0.460423,0.428682,0.967561,-0.149127,0.524083,0.458590,0.972126,-0.159744,0.421741,0.426786,0.869861,-0.183293,0.497816,0.484507,0.913822,-0.131469,0.460301,0.428648,-0.149081,0.524074,0.458489,-0.159796,0.422201,0.427024,-0.183313,0.497487,0.484404
