,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,tesollo3f:right_hand_back_wrist,tesollo3f:right_hand_back_wrist,tesollo3f:right_hand_back_wrist,tesollo3f:right_hand_index,tesollo3f:right_hand_index,tesollo3f:right_hand_index,tesollo3f:right_hand_left_wrist,tesollo3f:right_hand_left_wrist,tesollo3f:right_hand_left_wrist,tesollo3f:right_hand_middle,tesollo3f:right_hand_middle,tesollo3f:right_hand_middle,tesollo3f:right_hand_right_wrist,tesollo3f:right_hand_right_wrist,tesollo3f:right_hand_right_wrist,tesollo3f:right_hand_thumb,tesollo3f:right_hand_thumb,tesollo3f:right_hand_thumb
,ID,"53914C314E0411F0D40A5771EB50C192","53914C314E0411F0D40A5771EB50C192","53914C314E0411F0D40A5771EB50C192","5B32C7944E0411F0D40A5771EB50C192","5B32C7944E0411F0D40A5771EB50C192","5B32C7944E0411F0D40A5771EB50C192","53914C2F4E0411F0D40A5771EB50C192","53914C2F4E0411F0D40A5771EB50C192","53914C2F4E0411F0D40A5771EB50C192","5B32C7964E0411F0D40A5771EB50C192","5B32C7964E0411F0D40A5771EB50C192","5B32C7964E0411F0D40A5771EB50C192","53914C2D4E0411F0D40A5771EB50C192","53914C2D4E0411F0D40A5771EB50C192","53914C2D4E0411F0D40A5771EB50C192","5B32C7924E0411F0D40A5771EB50C192","5B32C7924E0411F0D40A5771EB50C192","5B32C7924E0411F0D40A5771EB50C192"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
30,0.250000,-0.006453,0.213367,-0.346375,-0.009475,0.181541,-0.216618,0.036824,0.218113,-0.361691,-0.059343,0.159551,-0.229126,-0.027816,0.184435,-0.388047,0.098294,0.160424,-0.306216
31,0.258333,-0.005500,0.212866,-0.343416,-0.006755,0.183504,-0.213133,0.037685,0.217455,-0.358942,-0.057887,0.160792,-0.225337,-0.027208,0.183848,-0.384632,0.100168,0.160933,-0.304241
32,0.266667,-0.004700,0.212365,-0.339769,-0.003937,0.185540,-0.209253,0.038451,0.216864,-0.355783,-0.056310,0.162062,-0.220908,-0.026734,0.183326,-0.380690,0.101818,0.161153,-0.301662
33,0.275000,-0.003772,0.211784,-0.335592,-0.001390,0.187675,-0.204647,0.039024,0.216288,-0.351761,-0.054741,0.163705,-0.215819,-0.026385,0.182874,-0.376216,0.103290,0.161303,-0.298542
34,0.283333,-0.003100,0.211444,-0.330700,0.000690,0.189516,-0.199844,0.039604,0.215558,-0.347338,-0.053328,0.165321,-0.210093,-0.026145,0.182491,-0.371224,0.104494,0.161304,-0.294857
35,0.291667,-0.002416,0.211058,-0.325175,0.002748,0.191238,-0.194472,0.040111,0.215101,-0.342277,-0.051910,0.167040,-0.203830,-0.026001,0.182183,-0.365732,0.105654,0.161117,-0.290591
36,0.300000,-0.001781,0.210812,-0.319078,0.004868,0.192673,-0.188558,0.040474,0.214642,-0.336680,-0.050377,0.168755,-0.197129,-0.025947,0.181960,-0.359773,0.106598,0.160919,-0.285990
37,0.308333,-0.001281,0.210634,-0.312481,0.007071,0.193649,-0.182136,0.040856,0.214250,-0.330655,-0.048981,0.170350,-0.189848,-0.025976,0.181824,-0.353387,0.107361,0.160623,-0.280933
38,0.316667,-0.000895,0.210591,-0.305520,0.009304,0.194671,-0.175210,0.041075,0.213916,-0.324130,-0.047514,0.171964,-0.182182,-0.026078,0.181775,-0.346616,0.108110,0.160660,-0.275658
39,0.325000,-0.000590,0.210539,-0.298172,0.011258,0.196109,-0.168134,0.041102,0.213769,-0.317344,-0.046197,0.173676,-0.174109,-0.026243,0.181817,-0.339508,0.108693,0.160564,-0.270056
40,0.333333,-0.000380,0.210650,-0.290604,0.013059,0.197952,-0.160764,0.041142,0.213664,-0.310214,-0.044752,0.175595,-0.165776,-0.026457,0.181959,-0.332114,0.109108,0.160619,-0.263835
